Identifier,Title,Start date,End date,Number of deaths,Year,Month,State,Region,BanditScore,TravelRiskScore,RouteAlert
IBD028027,"Police vs Kidnappers, Rivers",2023-09-18,2023-09-18,4,2024,1,Rivers,South South,1,8,Avoid Route
IBD028025,"Boy Dies, Lagos",2023-09-18,2023-09-18,1,2024,1,Lagos,South West,0,0,Safe
IBD028028,"Bandits, Niger",2023-09-17,2023-09-17,4,2024,1,Niger,North Central,1,8,Avoid Route
IBD028055,"Herders vs Employer, Oyo",2023-09-17,2023-09-17,1,2024,1,Oyo,South West,0,0,Safe
IBD028009,"Auto Crash, Ogun",2023-09-17,2023-09-17,5,2024,1,Ogun,South West,0,3,Safe
IBD028032,"Doctor Dies, Lagos",2023-09-17,2023-09-17,1,2024,1,Lagos,South West,0,0,Safe
IBD028018,"Flood Disaster, Plateau",2023-09-17,2023-09-18,4,2024,1,Plateau,North Central,0,3,Safe
IBD028024,"Banditry, Sokoto",2023-09-17,2023-09-17,10,2024,1,Sokoto,North West,1,10,Avoid Route
IBD028007,"Communal Clash, Osun",2023-09-17,2023-09-17,1,2024,1,Osun,South West,0,0,Safe
IBD028023,"Banditry, Kebbi",2023-09-17,2023-09-17,15,2024,1,Kebbi,North West,1,10,Avoid Route
IBD028041,"Boko Haram Kill Farmers, Borno",2023-09-16,2023-09-16,2,2024,1,Borno,North East,0,0,Safe
IBD028006,"Auto Crash, Kogi",2023-09-16,2023-09-16,1,2024,1,Kogi,North Central,0,0,Safe
IBD028022,"Gunmen vs Boy, FCT (Abuja)",2023-09-16,2023-09-16,1,2024,1,FCT,North Central,1,5,Caution
IBD028001,"Assailant vs Man, Osun",2023-09-16,2023-09-16,1,2024,1,Osun,South West,0,0,Safe
IBD028015,"Auto Crash, Lagos",2023-09-16,2023-09-16,1,2024,1,Lagos,South West,0,0,Safe
IBD028021,"Banditry, Kaduna",2023-09-16,2023-09-16,1,2024,1,Kaduna,North West,1,5,Caution
IBD028040,"Brothers vs Journalist, Zamfara",2023-09-16,2023-09-16,1,2024,1,Zamfara,North West,0,0,Safe
IBD027996,"Auto Crash, Ekiti",2023-09-15,2023-09-15,3,2024,1,Ekiti,South West,0,3,Safe
IBD028003,"Flooding, Lagos",2023-09-15,2023-09-15,1,2024,1,Lagos,South West,0,0,Safe
IBD030670,"Police vs Man, Rivers",2023-09-15,2024-09-01,1,2024,1,Rivers,South South,0,0,Safe
IBD028005,"Banditry, Kaduna",2023-09-15,2023-09-15,2,2024,1,Kaduna,North West,1,5,Caution
IBD027997,"Auto Crash, Anambra",2023-09-15,2023-09-15,5,2024,1,Anambra,South East,0,3,Safe
IBD028012,"Police vs Kidnappers, Bauchi",2023-09-15,2023-09-15,10,2024,1,Bauchi,North East,1,10,Avoid Route
IBD027990,"Man Kill Scavenger, FCT (Abuja)",2023-09-14,2023-09-14,1,2024,1,FCT,North Central,0,0,Safe
IBD027994,"Cultist vs Student, Anambra",2023-09-14,2023-09-14,1,2024,1,Anambra,South East,0,0,Safe
IBD028000,"Police vs IPOB/ESN, Ebonyi",2023-09-14,2023-09-14,1,2024,1,Ebonyi,South East,0,0,Safe
IBD027984,"Gunmen Attack, Sokoto",2023-09-14,2023-09-14,4,2024,1,Sokoto,North West,2,8,Avoid Route
IBD028013,"Complication, Lagos",2023-09-14,2023-09-14,1,2024,1,Lagos,South West,0,0,Safe
IBD027974,"Auto Crash, FCT (Abuja)",2023-09-13,2023-09-13,4,2024,1,FCT,North Central,0,3,Safe
IBD027982,"Assailants vs LP Chieftain, Abia",2023-09-13,2023-09-13,1,2024,1,Abia,South East,0,0,Safe
IBD027986,"Auto Crash, Kogi",2023-09-13,2023-09-13,3,2024,1,Kogi,North Central,0,3,Safe
IBD027977,"ISWAP vs Fishermen, Borno",2023-09-13,2023-09-13,7,2024,1,Borno,North East,0,3,Safe
IBD028016,"One Killed, Lagos",2023-09-13,2023-09-13,1,2024,1,Lagos,South West,0,0,Safe
IBD028017,"Cult Killing, Ogun",2023-09-13,2023-09-17,16,2024,1,Ogun,South West,0,5,Caution
IBD028051,"Man vs Wife, Borno",2023-09-12,2023-09-12,1,2024,1,Borno,North East,0,0,Safe
IBD028030,"Police vs Kidnappers, Delta",2023-09-12,2023-09-12,4,2024,1,Delta,South South,1,8,Avoid Route
IBD027978,"Domestic Violence, Delta",2023-09-12,2023-09-12,1,2024,1,Delta,South South,0,0,Safe
IBD027980,"Flood Disaster, Lagos",2023-09-12,2023-09-12,1,2024,1,Lagos,South West,0,0,Safe
IBD027975,"Farmers vs Herders, FCT (Abuja)",2023-09-12,2023-09-12,1,2024,1,FCT,North Central,0,0,Safe
IBD027987,"Mysterious Death, Lagos",2023-09-12,2023-09-12,1,2024,1,Lagos,South West,0,0,Safe
IBD028008,"Electrocution, Nasarawa",2023-09-12,2023-09-12,1,2024,1,Nasarawa,North Central,0,0,Safe
IBD028014,"Man vs Girlfriend, Lagos",2023-09-12,2023-09-12,1,2024,1,Lagos,South West,0,0,Safe
IBD027967,"Gunmen vs Man, FCT (Abuja)",2023-09-12,2023-09-12,1,2024,1,FCT,North Central,1,5,Caution
IBD027966,"Auto Crash, Lagos",2023-09-12,2023-09-12,1,2024,1,Lagos,South West,0,0,Safe
IBD027976,"Electrocution, Anambra",2023-09-12,2023-09-12,1,2024,1,Anambra,South East,0,0,Safe
IBD027969,"NURTW Factional Clash, FCT (Abuja)",2023-09-12,2023-09-12,1,2024,1,FCT,North Central,0,0,Safe
IBD027960,"Boat Mishap, Adamawa",2023-09-11,2023-09-11,11,2024,1,Adamawa,North East,0,5,Caution
IBD027955,"Gunmen Attack, Plateau",2023-09-11,2023-09-11,11,2024,1,Plateau,North Central,2,10,Avoid Route
IBD027971,"Herdsmen Attack, Enugu",2023-09-11,2023-09-11,3,2024,1,Enugu,South East,2,8,Avoid Route
IBD027963,"Police vs Kidnappers, Adamawa",2023-09-11,2023-09-11,2,2024,1,Adamawa,North East,1,5,Caution
IBD027956,"Gunmen vs Vigilante, Delta",2023-09-11,2023-09-11,1,2024,1,Delta,South South,1,5,Caution
IBD027972,"Banditry, Plateau",2023-09-11,2023-09-11,6,2024,1,Plateau,North Central,1,8,Avoid Route
IBD027965,"NAF vs ISWAP, Borno",2023-09-11,2023-09-11,30,2024,1,Borno,North East,0,5,Caution
IBD027981,"Assailant vs Woman, Lagos",2023-09-11,2023-09-11,1,2024,1,Lagos,South West,0,0,Safe
IBD027988,"Cultists vs Transport Worker, Lagos",2023-09-11,2023-09-11,1,2024,1,Lagos,South West,0,0,Safe
IBD027957,"Communal Clash, Cross River",2023-09-11,2023-09-11,10,2024,1,Cross River,South South,0,5,Caution
IBD028035,"Assailant vs Undergraduate, FCT (Abuja)",2023-09-11,2023-09-11,1,2024,1,FCT,North Central,0,0,Safe
IBD027962,"Cult Killing, Edo",2023-09-10,2023-09-10,1,2024,1,Edo,South South,0,0,Safe
IBD027943,"Auto Crash, Ogun",2023-09-10,2023-09-10,2,2024,1,Ogun,South West,0,0,Safe
IBD027944,"Auto Crash, Niger",2023-09-10,2023-09-10,1,2024,1,Niger,North Central,0,0,Safe
IBD027946,"Corpse Found, Zamfara",2023-09-10,2023-09-10,1,2024,1,Zamfara,North West,0,0,Safe
IBD027961,"Cultists vs Man, Edo",2023-09-10,2023-09-10,1,2024,1,Edo,South South,0,0,Safe
IBD027958,"Residents vs Tailor, Lagos",2023-09-10,2023-09-10,1,2024,1,Lagos,South West,0,0,Safe
IBD027940,"Boat Accident, Niger",2023-09-10,2023-09-10,28,2024,1,Niger,North Central,0,5,Caution
IBD027959,"Cult Killing, Osun",2023-09-10,2023-09-10,4,2024,1,Osun,South West,0,3,Safe
IBD027938,"Domestic Violence, Gombe",2023-09-10,2023-09-10,1,2024,1,Gombe,North East,0,0,Safe
IBD027993,"Gunmen Attack, Kaduna",2023-09-10,2023-09-10,1,2024,1,Kaduna,North West,2,5,Caution
IBD027985,"Auto Crash, Kogi",2023-09-10,2023-09-10,5,2024,1,Kogi,North Central,0,3,Safe
IBD027942,"Gunmen Attack, Taraba",2023-09-10,2023-09-10,1,2024,1,Taraba,North East,2,5,Caution
IBD027941,"Security Operatives vs Kidnapper, Anambra",2023-09-09,2023-09-09,1,2024,1,Anambra,South East,1,5,Caution
IBD027948,"Auto Crash, Kwara",2023-09-09,2023-09-09,1,2024,1,Kwara,North Central,0,0,Safe
IBD027939,"Gunmen vs Villagers, Enugu",2023-09-09,2023-09-09,3,2024,1,Enugu,South East,1,8,Avoid Route
IBD027936,"Boat Mishap, Adamawa",2023-09-09,2023-09-09,11,2024,1,Adamawa,North East,0,5,Caution
IBD027952,"Building Collapse, Ogun",2023-09-09,2023-09-09,2,2024,1,Ogun,South West,0,0,Safe
IBD027970,"Auto Crash, Kogi",2023-09-09,2023-09-09,1,2024,1,Kogi,North Central,0,0,Safe
IBD027945,"Man vs Artisan, Edo",2023-09-09,2023-09-09,1,2024,1,Edo,South South,0,0,Safe
IBD027953,"Auto Crash, Ogun",2023-09-09,2023-09-09,1,2024,1,Ogun,South West,0,0,Safe
IBD027949,"Banditry, Kebbi",2023-09-09,2023-09-09,2,2024,1,Kebbi,North West,1,5,Caution
IBD028010,"Student, Kwara",2023-09-09,2023-09-09,1,2024,1,Kwara,North Central,0,0,Safe
IBD027970,"Auto Crash, Kogi",2023-09-09,2023-09-09,1,2024,1,Kogi,North Central,0,0,Safe
IBD028039,"Boko Haram Kill Farmers, Borno",2023-09-09,2023-09-09,6,2024,1,Borno,North East,0,3,Safe
IBD028103,"Policeman Kill Farmer, Akwa Ibom",2023-09-09,2023-10-02,1,2024,1,Akwa Ibom,South South,0,0,Safe
IBD027930,"Electrocution, Niger",2023-09-08,2023-09-08,1,2024,1,Niger,North Central,0,0,Safe
IBD027932,"Auto Crash, Ogun",2023-09-08,2023-09-08,2,2024,1,Ogun,South West,0,0,Safe
IBD027951,"Taxi Driver Dies, Rivers",2023-09-08,2023-09-08,1,2024,1,Rivers,South South,0,0,Safe
IBD027937,"Cultists Kill DPO, Rivers",2023-09-08,2023-09-08,1,2024,1,Rivers,South South,0,0,Safe
IBD027925,"DSS vs Fashion Designer, FCT (Abuja)",2023-09-07,2023-09-07,1,2024,1,FCT,North Central,0,0,Safe
IBD027935,"Gunmen vs Guards, Benue",2023-09-07,2023-09-07,2,2024,1,Benue,North Central,1,5,Caution
IBD027995,"Gunmen vs PDP Chieftain, Osun",2023-09-07,2023-09-07,1,2024,1,Osun,South West,1,5,Caution
IBD027933,"Domestic Violence, Rivers",2023-09-07,2023-09-07,1,2024,1,Rivers,South South,0,0,Safe
IBD027931,"Bandits Kill Seminarian, Kaduna",2023-09-07,2023-09-07,1,2024,1,Kaduna,North West,1,5,Caution
IBD027954,"Assailant vs Tricyclist, Taraba",2023-09-07,2023-09-07,1,2024,1,Taraba,North East,0,0,Safe
IBD027999,"Gunmen vs Policeman, Rivers",2023-09-07,2023-09-07,1,2024,1,Rivers,South South,1,5,Caution
IBD028288,"Terrorists Attack, Borno",2023-09-07,2023-09-07,1,2024,1,Borno,North East,2,5,Caution
IBD027927,"Assailants vs Student, Ekiti",2023-09-05,2023-09-05,1,2024,1,Ekiti,South West,0,0,Safe
IBD027920,"Auto Crash, Ogun",2023-09-05,2023-09-05,2,2024,1,Ogun,South West,0,0,Safe
IBD027922,"Kidnappers Kill Director, Niger",2023-09-05,2023-09-05,1,2024,1,Niger,North Central,1,5,Caution
IBD027918,"Well Dredger, Kwara",2023-09-05,2023-09-05,1,2024,1,Kwara,North Central,0,0,Safe
IBD027929,"Police vs Kidnapper, Adamawa",2023-09-05,2023-09-05,1,2024,1,Adamawa,North East,1,5,Caution
IBD027983,"Auto Crash, Katsina",2023-09-05,2023-09-05,1,2024,1,Katsina,North West,0,0,Safe
IBD027915,"Police vs Driver, Lagos",2023-09-05,2023-09-05,1,2024,1,Lagos,South West,0,0,Safe
IBD027919,"Auto Crash, Ondo",2023-09-05,2023-09-05,6,2024,1,Ondo,South West,0,3,Safe
IBD027907,"Electrocution, Anambra",2023-09-04,2023-09-04,1,2024,1,Anambra,South East,0,0,Safe
IBD027998,"Labourer vs Farmer, Ondo",2023-09-04,2023-09-04,1,2024,1,Ondo,South West,0,0,Safe
IBD027992,"Corpse Found, Kaduna",2023-09-04,2023-09-04,1,2024,1,Kaduna,North West,0,0,Safe
IBD027964,"Boat Mishap, Adamawa",2023-09-04,2023-09-04,2,2024,1,Adamawa,North East,0,0,Safe
IBD027903,"Corpse Found, Kwara",2023-09-04,2023-09-04,1,2024,1,Kwara,North Central,0,0,Safe
IBD028044,"Boat Mishap, Nasarawa",2023-09-04,2023-09-04,2,2024,1,Nasarawa,North Central,0,0,Safe
IBD027923,"Army vs Boko Haram, Borno",2023-09-04,2023-09-04,1,2024,1,Borno,North East,0,0,Safe
IBD027914,"Police vs Robbers, Benue",2023-09-04,2023-09-04,1,2024,1,Benue,North Central,0,0,Safe
IBD028170,"Gunmen Kill 1, Benue",2023-09-03,2023-09-03,1,2024,1,Benue,North Central,1,5,Caution
IBD027904,"Gunmen vs Businesswoman , Kwara",2023-09-03,2023-09-03,1,2024,1,Kwara,North Central,1,5,Caution
IBD027905,"Auto Crash, Kogi",2023-09-03,2023-09-03,12,2024,1,Kogi,North Central,0,5,Caution
IBD027901,"Gunmen Attack, Ekiti",2023-09-03,2023-09-03,1,2024,1,Ekiti,South West,2,5,Caution
IBD027906,"Cult Killing, Anambra",2023-09-03,2023-09-03,1,2024,1,Anambra,South East,0,0,Safe
IBD027902,"Cult Killing, Kwara",2023-09-03,2023-09-03,3,2024,1,Kwara,North Central,0,3,Safe
IBD027885,"Police Cadet Dies, Kano",2023-09-03,2023-09-03,1,2024,1,Kano,North West,0,0,Safe
IBD027912,"Communal Clash, Rivers",2023-09-03,2023-09-03,1,2024,1,Rivers,South South,0,0,Safe
IBD027888,"Auto Crash, Ogun",2023-09-03,2023-09-03,4,2024,1,Ogun,South West,0,3,Safe
IBD027916,"Police vs Kidnappers, Enugu",2023-09-03,2023-09-03,3,2024,1,Enugu,South East,1,8,Avoid Route
IBD027889,"Police vs Kidnappers, Bauchi",2023-09-02,2023-09-02,28,2024,1,Bauchi,North East,1,10,Avoid Route
IBD027917,"Footballer, kwara",2023-09-02,2023-09-02,1,2024,1,Kwara,North Central,0,0,Safe
IBD027886,"Auto Crash, Osun",2023-09-02,2023-09-02,6,2024,1,Osun,South West,0,3,Safe
IBD027890,"Flood Disaster, Kebbi",2023-09-02,2023-09-02,3,2024,1,Kebbi,North West,0,3,Safe
IBD027887,"Building Collapse, Anambra",2023-09-02,2023-09-02,3,2024,1,Anambra,South East,0,3,Safe
IBD027891,"Hoodlums vs Vigilante, Niger",2023-09-01,2023-09-01,1,2024,1,Niger,North Central,0,0,Safe
IBD027896,"Auto Crash, Ondo",2023-09-01,2023-09-01,2,2024,1,Ondo,South West,0,0,Safe
IBD027895,"Man Dies, Kwara",2023-09-01,2023-09-01,1,2024,1,Kwara,North Central,0,0,Safe
IBD027894,"Banditry, Kaduna",2023-09-01,2023-09-01,7,2024,1,Kaduna,North West,1,8,Avoid Route
IBD027892,"Building Collapse, Enugu",2023-09-01,2023-09-01,4,2024,1,Enugu,South East,0,3,Safe
IBD027897,"Police vs Suspected Kidnappers, Imo",2023-09-01,2023-09-01,2,2024,1,Imo,South East,1,5,Caution
IBD027899,"Auto Crash, FCT (Abuja)",2023-09-01,2023-09-01,1,2024,1,FCT,North Central,0,0,Safe
IBD028124,"Inferno, Kano",2023-09-01,2023-09-07,6,2024,1,Kano,North West,0,3,Safe
IBD028716,"Motorcycle Riders, Niger",2023-09-01,2023-12-31,3,2024,1,Niger,North Central,0,3,Safe
IBD027926,"Landslide, FCT (Abuja)",2023-09-01,2023-09-07,30,2024,1,FCT,North Central,0,5,Caution
IBD027973,"Assailant vs Woman, Kaduna",2023-09-01,2023-09-01,1,2024,1,Kaduna,North West,0,0,Safe
IBD028117,"Man vs Relative, Imo",2023-09-01,2023-09-01,1,2024,1,Imo,South East,0,0,Safe
IBD027872,"Cult Killing, Edo",2023-08-31,2023-08-31,5,2024,1,Edo,South South,0,3,Safe
IBD027893,"Ritual Killing, Ogun",2023-08-31,2023-08-31,1,2024,1,Ogun,South West,0,0,Safe
IBD027866,"Dog vs Baby, Osun",2023-08-31,2023-08-31,1,2024,1,Osun,South West,0,0,Safe
IBD027876,"Assailants vs Man, Anambra",2023-08-30,2023-08-30,1,2024,1,Anambra,South East,0,0,Safe
IBD027882,"Baby in the Pit, Anambra",2023-08-30,2023-08-30,1,2024,1,Anambra,South East,0,0,Safe
IBD027913,"Police vs Kidnappers, Rivers",2023-08-30,2023-08-30,2,2024,1,Rivers,South South,1,5,Caution
IBD027908,"Flooding, Yobe",2023-08-30,2023-08-30,1,2024,1,Yobe,North East,0,0,Safe
